date,service,type_document,chemin_fichier
2025-12-01,Finances - Subventions de fonctionnement au titre de l'année 2026 - Attribution d'avances avant vote du budget principal,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\finances-subventions-de-fonctionnement-au-titre-de\2025-12-01_deports_instances_municipales_finances-subventions-de-fonctionnement-au-titre-de_17121-3728.csv
2025-12-01,"Enseignement, formation - Activités éducatives périscolaires - Provision Associations ateliers périscolaires - Régularisation 2024/2025 - Versement premier acompte 2025/2026",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\enseignement-formation-activites-educatives-perisc\2025-12-01_deports_instances_municipales_enseignement-formation-activites-educatives-perisc_9725-3728.csv
2025-12-01,"Enseignement, formation - Activités éducatives périscolaires - Provision Associations ateliers périscolaires - Régularisation 2024/2025 - Versement premier acompte 2025/2026",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\enseignement-formation-activites-educatives-perisc\2025-12-01_deports_instances_municipales_enseignement-formation-activites-educatives-perisc_17197-3728.csv
2025-12-01,"Enseignement, formation - Activités éducatives périscolaires - Provision Associations ateliers périscolaires - Régularisation 2024/2025 - Versement premier acompte 2025/2026",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\enseignement-formation-activites-educatives-perisc\2025-12-01_deports_instances_municipales_enseignement-formation-activites-educatives-perisc_17122-3728.csv
2025-12-01,"Enseignement, formation - Activités éducatives périscolaires - Provision Associations ateliers périscolaires - Régularisation 2024/2025 - Versement premier acompte 2025/2026",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\enseignement-formation-activites-educatives-perisc\2025-12-01_deports_instances_municipales_enseignement-formation-activites-educatives-perisc_17234-3728.csv
2025-12-01,Finances - Subventions de fonctionnement au titre de l'année 2026 - Attribution d'avances avant vote du budget principal,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\finances-subventions-de-fonctionnement-au-titre-de\2025-12-01_deports_instances_municipales_finances-subventions-de-fonctionnement-au-titre-de_17107-3728.csv
2025-12-01,Sports et jeunesse - Action socio-éducative - Soutien à la vie associative - Locaux collectifs et pôles associatifs de quartier - Convention - Renouvellement - Affectation de la provision Pôle associatif de la Marbaudais,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\sports-et-jeunesse-action-socio-educative-soutien-\2025-12-01_deports_instances_municipales_sports-et-jeunesse-action-socio-educative-soutien-_17124-3728.csv
2025-12-01,"Aménagement et services urbains, environnement - Politique de la Ville - APRAS - Attribution d'une subvention complémentaire",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\amenagement-et-services-urbains-environnement-poli\2025-12-01_deports_instances_municipales_amenagement-et-services-urbains-environnement-poli_17124-3728.csv
2025-12-01,Famille - Accueil de la petite enfance - Accueil individuel - Provision Espaces jeux - Première attribution de subvention 2025,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\famille-accueil-de-la-petite-enfance-accueil-indiv\2025-12-01_deports_instances_municipales_famille-accueil-de-la-petite-enfance-accueil-indiv_17230-3728.csv
2025-12-01,Sports et jeunesse - Action socio-éducative - Soutien à la vie associative - Locaux collectifs et pôles associatifs de quartier - Convention - Renouvellement - Affectation de la provision Pôle associatif de la Marbaudais,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\sports-et-jeunesse-action-socio-educative-soutien-\2025-12-01_deports_instances_municipales_sports-et-jeunesse-action-socio-educative-soutien-_17174-3728.csv
2025-12-01,Interventions sociales et santé - APRAS - Convention de mission pluriannuelle 2026-2030 - Charte des engagements - Carte Sortir !,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\interventions-sociales-et-sante-apras-convention-d\2025-12-01_deports_instances_municipales_interventions-sociales-et-sante-apras-convention-d_17174-3728.csv
2025-12-01,Culture - EPCC École Européenne Supérieure d'Art de Bretagne (EESAB) - Subvention d'équipement,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\culture-epcc-ecole-europeenne-superieure-d-art-de-\2025-12-01_deports_instances_municipales_culture-epcc-ecole-europeenne-superieure-d-art-de-_9762-3728.csv
2025-12-01,Culture - EPCC École Européenne Supérieure d'Art de Bretagne (EESAB) - Subvention d'équipement,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\culture-epcc-ecole-europeenne-superieure-d-art-de-\2025-12-01_deports_instances_municipales_culture-epcc-ecole-europeenne-superieure-d-art-de-_7313-3728.csv
2025-12-01,Sports et jeunesse - Action socio-éducative - Soutien à la vie associative - Locaux collectifs et pôles associatifs de quartier - Convention - Renouvellement - Affectation de la provision Pôle associatif de la Marbaudais,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\sports-et-jeunesse-action-socio-educative-soutien-\2025-12-01_deports_instances_municipales_sports-et-jeunesse-action-socio-educative-soutien-_7285-3728.csv
2025-12-01,"Aménagement et services urbains, environnement - Politique de la Ville - APRAS - Attribution d'une subvention complémentaire",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\amenagement-et-services-urbains-environnement-poli\2025-12-01_deports_instances_municipales_amenagement-et-services-urbains-environnement-poli_17127-3728.csv
2025-12-01,"Aménagement et services urbains, environnement - ZAC Maurepas Gros-Chêne - Avenue du Général Patton - Copropriété Est - Désaffectation, déclassement et cession",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\amenagement-et-services-urbains-environnement-zac-\2025-12-01_deports_instances_municipales_amenagement-et-services-urbains-environnement-zac-_17223-3728.csv
2025-12-01,Finances - Subventions de fonctionnement au titre de l'année 2026 - Attribution d'avances avant vote du budget principal,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\finances-subventions-de-fonctionnement-au-titre-de\2025-12-01_deports_instances_municipales_finances-subventions-de-fonctionnement-au-titre-de_7292-3728.csv
2025-12-01,Finances - Subventions de fonctionnement au titre de l'année 2026 - Attribution d'avances avant vote du budget principal,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\finances-subventions-de-fonctionnement-au-titre-de\2025-12-01_deports_instances_municipales_finances-subventions-de-fonctionnement-au-titre-de_9821-3728.csv
2025-12-01,Finances - Subventions de fonctionnement au titre de l'année 2026 - Attribution d'avances avant vote du budget principal,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2025\finances-subventions-de-fonctionnement-au-titre-de\2025-12-01_deports_instances_municipales_finances-subventions-de-fonctionnement-au-titre-de_17082-3728.csv
2026-01-26,Sports et jeunesse - Action socio-éducative - Soutien à la vie associative - Tiers Lieu 360 - Avis sur le choix du mode de gestion,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2026\sports-et-jeunesse-action-socio-educative-soutien-\2026-01-26_deports_instances_municipales_sports-et-jeunesse-action-socio-educative-soutien-_9773-3728.csv
2026-01-26,"Aménagement et services urbains, environnement - ZAC Blosne-Est - Centres commerciaux du Landrel et Sainte Elisabeth - Cession à la SPLA Territoires Publics",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2026\amenagement-et-services-urbains-environnement-zac-\2026-01-26_deports_instances_municipales_amenagement-et-services-urbains-environnement-zac-_9773-3728_2.csv
2026-01-26,Sports et jeunesse - Action socio-éducative - Soutien à la vie associative - Tiers Lieu 360 - Avis sur le choix du mode de gestion,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2026\sports-et-jeunesse-action-socio-educative-soutien-\2026-01-26_deports_instances_municipales_sports-et-jeunesse-action-socio-educative-soutien-_9802-3728.csv
2026-01-26,"Aménagement et services urbains, environnement - ZAC Blosne-Est - Centres commerciaux du Landrel et Sainte Elisabeth - Cession à la SPLA Territoires Publics",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2026\amenagement-et-services-urbains-environnement-zac-\2026-01-26_deports_instances_municipales_amenagement-et-services-urbains-environnement-zac-_17122-3728_2.csv
2026-01-26,Finances - Subventions de fonctionnement au titre de l'année 2026 - Attribution d'avances avant vote du budget principal - Complément,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2026\finances-subventions-de-fonctionnement-au-titre-de\2026-01-26_deports_instances_municipales_finances-subventions-de-fonctionnement-au-titre-de_17174-3728.csv
2026-01-26,Interventions sociales et santé - Actions sociales et accompagnement des publics - Archipel Habitat - Convention - Avenant - Subvention d'équipement,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2026\interventions-sociales-et-sante-actions-sociales-e\2026-01-26_deports_instances_municipales_interventions-sociales-et-sante-actions-sociales-e_17174-3728.csv
2026-01-26,Finances - Subventions de fonctionnement au titre de l'année 2026 - Attribution d'avances avant vote du budget principal - Complément,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2026\finances-subventions-de-fonctionnement-au-titre-de\2026-01-26_deports_instances_municipales_finances-subventions-de-fonctionnement-au-titre-de_17087-3728.csv
